event_id,user_id,event_date,country,subscription_plan,device_type,traffic_source,event_type,session_duration_mins,monthly_revenue,customer_support_tickets
E50312,U10733,2024-07-05,Germany,Pro,Desktop,Referral,Login,150,$270.74,2
E50313,U10402,2024-05-22,India,Free,Tablet,Email,Feature_Use,74,$471.17,1
E50314,U10517,2024-06-15,UK,Free,Mobile,Ads,Feature_Use,142,$464.89,2
E50315,U10722,2024-08-16,USA,Free,Desktop,Organic,Login,133,$47.67,0
E50316,U10339,2024-03-05,UK,Basic,Desktop,Email,Login,130,$397.68,3
E50317,U10885,2023-01-22,UK,Free,Desktop,Email,Feature_Use,172,$355.09,0
E50318,U10007,2023-05-28,USA,Pro,Desktop,Ads,Login,158,$179.24,1
E50319,U10757,2024-07-07,Germany,Enterprise,Tablet,Email,Login,72,$316.35,0
E50320,U10236,2023-11-02,Australia,Free,Mobile,Referral,Churn,143,$147.08,2
E50321,U10474,2023-07-11,UK,Enterprise,Mobile,Organic,Login,110,$44.15,0
E50322,U10544,2023-03-10,USA,Basic,Desktop,Ads,Login,4,$202.63,2
E50323,U10192,2023-12-13,Canada,Enterprise,Desktop,Organic,Upgrade,78,$401.53,2
E50324,U10289,2023-05-09,UK,Free,Tablet,Referral,Login,172,$228.85,4
E50325,U10980,2024-07-28,Australia,Pro,Tablet,Ads,Login,74,$230.0,1
E50326,U10212,2024-04-30,Germany,Free,Tablet,Ads,Feature_Use,36,$431.14,0
E50327,U10367,2024-01-18,UK,Free,Mobile,Ads,Login,110,$484.19,1
E50328,U10719,2024-08-08,India,Enterprise,Mobile,Email,Login,101,$351.64,3
E50329,U10449,2023-10-24,Canada,Pro,Mobile,Ads,Feature_Use,53,$330.2,1
E50330,U10918,2023-12-30,Canada,Basic,Tablet,Referral,Login,29,$351.63,2
E50331,U10559,2023-11-29,India,Free,Desktop,Ads,Login,136,$437.66,0
E50332,U11111,2023-04-25,India,Free,Tablet,Email,Login,62,$355.16,0
E50333,U11048,2023-12-23,Canada,Free,Desktop,Organic,Churn,46,$468.93,2
E50334,U10836,2023-11-30,USA,Free,Desktop,Ads,Feature_Use,100,$378.43,1
E50335,U10619,2023-05-07,USA,Pro,Mobile,Ads,Login,68,$114.98,2
E50336,U10926,2024-03-02,Australia,Basic,Tablet,Ads,Feature_Use,144,$384.02,4
E50337,U10179,2023-08-10,UK,Pro,Tablet,Organic,Feature_Use,120,$128.55,0
E50338,U10064,2023-06-21,India,Pro,Mobile,Ads,Login,11,$135.78,0
E50339,U10646,2024-01-01,USA,Basic,Mobile,Organic,Feature_Use,151,$407.72,1
E50340,U11199,2023-08-02,USA,Basic,Mobile,Organic,Login,32,$106.7,3
E50341,U10702,2023-03-29,UK,Free,Desktop,Email,Login,164,$401.52,2
E50342,U10141,2023-09-02,India,Free,Mobile,Referral,Login,82,$87.17,5
E50343,U10634,2024-01-05,UK,Free,Mobile,Organic,Feature_Use,66,$261.89,0
E50344,U11178,2023-07-14,Canada,Free,Tablet,Organic,Feature_Use,86,$153.64,1
E50345,U10718,2023-01-20,Canada,Free,Mobile,Ads,Feature_Use,56,$147.24,0
E50346,U11108,2023-03-05,Germany,Pro,Mobile,Ads,Login,66,$19.45,2
E50347,U10527,2023-11-21,Germany,Basic,Desktop,Ads,Feature_Use,132,$464.81,1
E50348,U10563,2024-07-27,USA,Pro,Desktop,Ads,Login,144,$156.18,3
E50349,U10683,2024-01-01,Australia,Pro,Mobile,Referral,Login,126,$180.18,2
E50350,U11105,2024-07-18,India,Free,Desktop,Organic,Upgrade,134,$140.47,1
E50351,U10361,2023-01-18,India,Free,Desktop,Referral,Login,22,$467.24,1
E50352,U10553,2023-11-29,USA,Free,Desktop,Referral,Login,148,$117.16,0
E50353,U10557,2023-04-27,Germany,Basic,Mobile,Organic,Login,126,$127.15,0
E50354,U10586,2023-02-03,UK,Free,Desktop,Organic,Login,75,$363.95,0
E50355,U10015,2023-11-16,India,Basic,Tablet,Email,Feature_Use,136,$125.75,2
E50356,U10639,2024-05-10,UK,Basic,Tablet,Organic,Login,20,$496.6,1
E50357,U10969,2024-05-06,Germany,Basic,Tablet,Ads,Downgrade,131,$273.79,2
E50358,U10115,2023-01-02,UK,Basic,Tablet,Email,Feature_Use,60,$306.8,2
E50359,U10040,2023-04-22,Canada,Enterprise,Mobile,Ads,Churn,78,$316.58,0
E50360,U10251,2023-05-23,Germany,Enterprise,Desktop,Organic,Login,92,$452.4,0
E50361,U11167,2023-05-21,Canada,Basic,Desktop,Referral,Feature_Use,56,$170.21,2
E50362,U10792,2024-03-14,India,Basic,Mobile,Organic,Login,140,$456.08,3
E50363,U10731,2023-08-31,Australia,Enterprise,Mobile,Referral,Feature_Use,63,$397.68,1
E50364,U10560,2023-09-23,UK,Free,Desktop,Ads,Login,129,$220.99,3
E50365,U11045,2024-03-31,USA,Basic,Desktop,Ads,Downgrade,88,$267.53,2
E50366,U10620,2024-06-09,UK,Free,Desktop,Referral,Login,110,$129.63,0
E50367,U10058,2023-02-12,Canada,Basic,Tablet,Organic,Login,147,$129.29,0
E50368,U11161,2024-06-07,Canada,Basic,Mobile,Organic,Feature_Use,45,$342.34,2
E50369,U10773,2023-05-11,Germany,Enterprise,Desktop,Referral,Login,118,$451.67,0
E50370,U10489,2024-05-11,India,Free,Desktop,Email,Login,37,$233.47,2
E50371,U10221,2023-10-21,India,Enterprise,Mobile,Email,Login,92,$484.71,1
E50372,U10778,2023-04-28,Canada,Free,Mobile,Referral,Feature_Use,70,$122.08,2
E50373,U10900,2023-04-07,USA,Pro,Mobile,Email,Login,112,$464.98,0
E50374,U10098,2024-08-20,UK,Basic,Mobile,Ads,Churn,63,$413.5,0
E50375,U10793,2024-03-01,Canada,Pro,Mobile,Email,Login,69,$374.98,2
E50376,U10262,2023-02-12,Canada,Basic,Mobile,Referral,Feature_Use,7,$183.68,2
E50377,U11017,2023-04-11,Australia,Pro,Desktop,Ads,Feature_Use,176,$94.59,1
E50378,U11123,2023-04-06,Canada,Free,Mobile,Ads,Feature_Use,125,$91.78,0
E50379,U10158,2024-04-24,UK,Basic,Tablet,Organic,Login,147,$313.9,4
E50380,U10141,2023-10-05,Germany,Basic,Tablet,Ads,Feature_Use,93,$265.16,1
E50381,U10741,2023-02-07,UK,Free,Desktop,Email,Feature_Use,46,$471.6,0
E50382,U10331,2023-09-21,India,Free,Mobile,Referral,Login,54,$147.07,2
E50383,U10303,2023-06-28,USA,Basic,Mobile,Organic,Login,148,$180.15,1
E50384,U11131,2023-09-21,USA,Free,Mobile,Ads,Feature_Use,19,$371.75,2
E50385,U10302,2023-06-03,Australia,Basic,Tablet,Organic,Downgrade,175,$428.34,2
E50386,U10967,2023-10-12,USA,Pro,Desktop,Organic,Login,47,$125.67,1
E50387,U10221,2024-05-03,Australia,Free,Desktop,Organic,Feature_Use,72,$193.11,0
E50388,U10326,2023-12-03,USA,Pro,Mobile,Email,Login,173,$203.21,2
E50389,U10281,2023-09-25,Germany,Pro,Tablet,Ads,Feature_Use,78,$414.59,2
E50390,U10496,2023-04-30,UK,Pro,Tablet,Email,Login,41,$347.06,0
E50391,U10229,2023-04-26,Australia,Pro,Desktop,Email,Login,53,$323.92,1
E50392,U10600,2023-03-18,Canada,Free,Mobile,Organic,Churn,75,$271.31,1
E50393,U10850,2023-09-08,USA,Basic,Tablet,Referral,Login,148,$413.59,1
E50394,U10543,2024-08-13,Germany,Free,Desktop,Organic,Upgrade,92,$108.8,1
E50395,U11053,2024-07-12,USA,Pro,Desktop,Email,Login,93,$472.85,1
E50396,U10069,2024-05-17,Germany,Free,Desktop,Ads,Churn,137,$151.66,1
E50397,U10814,2023-05-20,Canada,Free,Mobile,Organic,Downgrade,136,$254.23,1
E50398,U10929,2023-03-31,UK,Free,Tablet,Organic,Feature_Use,76,$230.58,1
E50399,U10177,2024-05-19,Australia,Basic,Mobile,Ads,Feature_Use,129,$184.55,2
E50400,U11122,2024-05-16,Germany,Basic,Mobile,Email,Login,21,$430.96,1
E50401,U11058,2023-04-27,Canada,Enterprise,Tablet,Referral,Login,119,$258.23,0
E50402,U10940,2024-02-24,Australia,Free,Mobile,Organic,Churn,51,$459.68,0
E50403,U10612,2024-06-14,Australia,Basic,Desktop,Ads,Login,51,$269.27,1
E50404,U11010,2024-07-15,India,Free,Desktop,Ads,Feature_Use,55,$312.16,1
E50405,U10629,2023-09-04,Canada,Free,Tablet,Ads,Feature_Use,22,$268.84,1
E50406,U10687,2024-01-04,India,Pro,Desktop,Ads,Churn,126,$354.62,3
E50407,U11129,2024-07-07,Canada,Free,Tablet,Organic,Login,101,$244.0,1
E50408,U10053,2023-09-13,Germany,Pro,Desktop,Ads,Feature_Use,52,$167.8,1
E50409,U10372,2023-11-09,Canada,Free,Tablet,Referral,Login,24,$36.09,2
E50410,U10091,2023-07-03,Australia,Basic,Mobile,Email,Login,153,$380.73,1
E50411,U11032,2024-02-10,USA,Basic,Tablet,Email,Login,171,$286.77,3
E50412,U10820,2023-09-13,UK,Basic,Tablet,Ads,Feature_Use,14,$3.84,2
E50413,U10489,2023-12-09,India,Free,Tablet,Email,Feature_Use,163,$432.89,1
E50414,U10777,2023-06-20,Germany,Basic,Tablet,Ads,Feature_Use,13,$195.85,3
E50415,U11055,2023-05-06,India,Free,Tablet,Email,Upgrade,67,$270.97,4
E50416,U10510,2024-02-23,Canada,Free,Tablet,Email,Login,69,$292.68,0
E50417,U11044,2024-02-27,India,Enterprise,Mobile,Organic,Login,152,$482.86,3
E50418,U11080,2023-03-15,Canada,Enterprise,Desktop,Referral,Login,15,$57.86,3
E50419,U10614,2024-02-24,Australia,Free,Desktop,Organic,Login,6,$484.66,1
E50420,U10933,2023-11-01,Canada,Free,Tablet,Ads,Upgrade,174,$123.93,1
E50421,U10673,2024-03-27,Germany,Pro,Tablet,Email,Churn,137,$46.28,1
E50422,U10353,2023-09-28,UK,Free,Tablet,Email,Login,42,$271.87,1
E50423,U11017,2024-05-28,UK,Free,Tablet,Referral,Feature_Use,176,$202.9,4
E50424,U10905,2023-12-08,Australia,Free,Desktop,Email,Churn,34,$407.82,1
E50425,U10414,2023-06-17,UK,Pro,Mobile,Referral,Feature_Use,160,$421.84,1
E50426,U11018,2024-05-18,Canada,Pro,Desktop,Ads,Login,6,$434.9,1
E50427,U10639,2024-06-21,Australia,Basic,Tablet,Organic,Churn,139,$291.76,1
E50428,U10853,2023-01-21,Canada,Enterprise,Desktop,Ads,Feature_Use,122,$295.32,2
E50429,U10299,2024-03-04,Germany,Enterprise,Mobile,Organic,Login,78,$360.37,1
E50430,U11179,2023-02-13,Germany,Free,Desktop,Email,Upgrade,49,$343.7,0
E50431,U10805,2024-02-02,Australia,Free,Mobile,Organic,Login,140,$280.46,1
E50432,U11003,2023-05-02,UK,Basic,Desktop,Ads,Login,136,$88.21,0
E50433,U10117,2023-12-25,USA,Pro,Mobile,Organic,Login,108,$152.98,1
E50434,U10086,2023-05-28,USA,Free,Desktop,Referral,Feature_Use,136,$15.67,2
E50435,U10949,2024-06-22,Australia,Free,Tablet,Organic,Login,74,$94.73,2
E50436,U10733,2023-09-29,India,Basic,Tablet,Email,Downgrade,2,$474.9,5
E50437,U10545,2024-06-30,Germany,Free,Tablet,Email,Churn,135,$388.84,2
E50438,U10940,2024-04-12,Australia,Basic,Mobile,Referral,Feature_Use,108,$70.9,0
E50439,U10435,2024-02-28,USA,Pro,Desktop,Referral,Downgrade,88,$475.66,4
E50440,U10785,2024-08-07,Germany,Free,Mobile,Ads,Feature_Use,132,$23.24,0
E50441,U11148,2023-04-06,UK,Free,Desktop,Referral,Login,85,$195.85,2
E50442,U10495,2024-03-28,Australia,Enterprise,Mobile,Referral,Login,138,$213.44,2
E50443,U10526,2024-01-11,Germany,Basic,Tablet,Ads,Login,115,$457.2,1
E50444,U10827,2024-04-08,Australia,Pro,Desktop,Organic,Login,90,$259.08,1
E50445,U10700,2023-04-28,Germany,Pro,Desktop,Ads,Feature_Use,118,$345.9,2
E50446,U10844,2023-06-29,Australia,Free,Mobile,Referral,Churn,114,$374.38,0
E50447,U11183,2024-06-27,Canada,Free,Desktop,Email,Feature_Use,136,$155.37,0
E50448,U10330,2024-05-13,Germany,Pro,Desktop,Referral,Login,14,$295.95,1
E50449,U10876,2024-05-01,Canada,Free,Mobile,Email,Downgrade,108,$228.83,2
E50450,U10553,2023-09-29,UK,Pro,Mobile,Email,Feature_Use,94,$213.83,1
E50451,U10645,2023-04-24,USA,Free,Desktop,Organic,Login,7,$356.72,2
E50452,U10035,2023-01-18,India,Free,Desktop,Referral,Login,24,$402.4,1
E50453,U10796,2024-06-02,India,Free,Tablet,Ads,Upgrade,136,$272.66,2
E50454,U10735,2023-10-14,Canada,Pro,Desktop,Email,Login,134,$422.48,0
E50455,U10761,2023-08-06,Germany,Enterprise,Tablet,Organic,Login,79,$321.38,1
E50456,U10032,2023-08-07,Germany,Pro,Tablet,Email,Login,102,$474.06,3
E50457,U10747,2024-02-07,India,Free,Desktop,Email,Login,63,$267.65,3
E50458,U10289,2023-10-11,USA,Basic,Desktop,Organic,Login,81,$214.87,2
E50459,U10027,2023-12-11,India,Free,Desktop,Referral,Feature_Use,146,$110.56,1
E50460,U11091,2023-07-10,India,Basic,Tablet,Email,Feature_Use,14,$256.07,3
E50461,U10621,2024-04-08,Germany,Basic,Mobile,Organic,Login,104,$264.5,0
E50462,U10057,2023-05-18,India,Basic,Mobile,Organic,Churn,165,$273.1,0
E50463,U10479,2023-05-30,Canada,Pro,Desktop,Referral,Feature_Use,59,$404.16,1
E50464,U10348,2024-08-01,Germany,Basic,Mobile,Referral,Feature_Use,170,$452.66,0
E50465,U10393,2024-06-14,Australia,Free,Tablet,Email,Login,171,$118.81,1
E50466,U10106,2024-06-11,Germany,Pro,Desktop,Ads,Login,43,$252.33,3
E50467,U10219,2024-07-19,UK,Free,Mobile,Email,Upgrade,105,$147.32,2
E50468,U10628,2024-07-19,Germany,Basic,Desktop,Referral,Feature_Use,101,$326.03,1
E50469,U10955,2024-06-12,Australia,Basic,Desktop,Referral,Login,169,$270.29,2
E50470,U11137,2023-05-22,USA,Basic,Mobile,Email,Login,174,$7.09,0
E50471,U10519,2023-04-06,UK,Basic,Mobile,Ads,Feature_Use,144,$135.87,1
E50472,U10918,2023-01-03,USA,Free,Desktop,Organic,Login,62,$8.5,1
E50473,U10578,2023-11-08,Germany,Basic,Desktop,Organic,Downgrade,38,$368.27,1
E50474,U10752,2023-07-01,Australia,Free,Desktop,Ads,Login,145,$391.31,1
E50475,U10651,2023-11-17,India,Free,Mobile,Email,Login,39,$95.37,1
E50476,U11183,2023-05-25,Germany,Free,Tablet,Ads,Login,61,$382.96,1
E50477,U11106,2023-06-27,Australia,Pro,Desktop,Referral,Feature_Use,16,$437.85,2
E50478,U10765,2024-06-15,Australia,Free,Mobile,Organic,Feature_Use,132,$285.8,2
E50479,U10793,2023-04-10,Canada,Basic,Mobile,Ads,Login,40,$262.25,1
E50480,U11113,2024-06-12,India,Free,Tablet,Referral,Churn,125,$198.94,1
E50481,U10186,2023-03-05,Canada,Free,Desktop,Ads,Login,53,$234.96,1
E50482,U11087,2023-10-07,Germany,Pro,Mobile,Ads,Login,10,$327.93,2
E50483,U11157,2023-10-25,Germany,Basic,Desktop,Email,Login,146,$255.18,1
E50484,U10424,2023-01-27,UK,Pro,Desktop,Email,Login,89,$61.47,0
E50485,U10931,2023-09-26,UK,Free,Desktop,Organic,Feature_Use,135,$218.76,3
E50486,U10764,2024-07-06,India,Free,Mobile,Referral,Feature_Use,96,$211.21,0
E50487,U10385,2023-04-04,Canada,Free,Mobile,Email,Upgrade,52,$456.79,1
E50488,U10205,2023-05-11,USA,Basic,Tablet,Organic,Downgrade,6,$480.37,2
E50489,U10191,2023-03-07,Australia,Pro,Tablet,Ads,Login,8,$234.61,3
E50490,U10960,2024-05-21,India,Pro,Mobile,Ads,Login,162,$195.99,0
E50491,U10154,2024-05-07,Canada,Free,Desktop,Email,Upgrade,111,$50.71,2
E50492,U10168,2023-11-13,Australia,Basic,Desktop,Organic,Feature_Use,81,$190.59,0
E50493,U10341,2023-07-08,Australia,Basic,Desktop,Email,Login,161,$425.12,0
E50494,U10693,2023-07-27,India,Free,Tablet,Organic,Downgrade,86,$430.79,2
E50495,U10914,2023-06-23,UK,Basic,Mobile,Referral,Feature_Use,167,$76.67,1
E50496,U11104,2023-03-29,Canada,Free,Tablet,Email,Feature_Use,113,$223.34,2
E50497,U10823,2023-05-27,Germany,Pro,Mobile,Organic,Login,53,$107.9,0
E50498,U10226,2024-01-30,USA,Free,Desktop,Organic,Login,161,$451.62,1
E50499,U10208,2023-01-30,India,Basic,Desktop,Referral,Feature_Use,126,$167.18,0
E50500,U10132,2023-07-01,India,Pro,Tablet,Email,Login,54,$422.97,0
E50501,U10083,2023-02-07,USA,Basic,Tablet,Email,Login,155,$38.12,2
E50502,U10245,2023-02-19,USA,Free,Tablet,Referral,Upgrade,127,$27.18,3
E50503,U10269,2023-10-13,Germany,Pro,Mobile,Referral,Feature_Use,16,$477.36,1
E50504,U10670,2024-07-26,Australia,Basic,Mobile,Email,Login,154,$421.05,1
E50505,U10749,2024-03-29,USA,Free,Desktop,Ads,Upgrade,45,$423.63,1
E50506,U10549,2024-02-24,India,Enterprise,Mobile,Organic,Login,65,$84.33,4
E50507,U10262,2023-12-03,Australia,Free,Mobile,Referral,Login,107,$59.85,0
E50508,U11139,2023-12-08,India,Free,Mobile,Email,Login,1,$444.56,3
E50509,U11107,2024-06-13,USA,Free,Tablet,Organic,Downgrade,77,$327.24,0
E50510,U10434,2023-07-09,Canada,Free,Mobile,Organic,Login,55,$462.72,2
E50511,U10287,2024-07-01,UK,Basic,Mobile,Organic,Login,73,$277.52,1
E50512,U11186,2024-01-27,Germany,Pro,Mobile,Organic,Login,117,$428.06,0
E50513,U10476,2023-05-03,USA,Free,Tablet,Referral,Churn,70,$116.45,0
E50514,U10630,2024-04-22,Germany,Free,Tablet,Organic,Feature_Use,20,$471.01,2
E50515,U10397,2023-12-12,USA,Free,Mobile,Email,Login,23,$180.84,3
E50516,U10976,2023-07-15,Germany,Free,Mobile,Email,Feature_Use,139,$324.18,1
E50517,U10355,2023-12-19,Canada,Basic,Mobile,Ads,Login,171,$208.32,1
E50518,U10143,2023-12-11,Canada,Pro,Desktop,Ads,Login,52,$339.04,0
E50519,U10175,2024-04-18,India,Basic,Desktop,Email,Upgrade,53,$226.37,2
E50520,U10783,2023-08-06,Australia,Basic,Desktop,Email,Login,74,$498.32,2
E50521,U10656,2024-06-05,Germany,Basic,Tablet,Email,Upgrade,170,$15.21,0
E50522,U10241,2024-06-08,Germany,Basic,Desktop,Email,Login,134,$245.64,3
E50523,U10603,2024-05-08,Canada,Free,Mobile,Organic,Upgrade,159,$26.71,1
E50524,U10524,2023-01-25,USA,Free,Mobile,Ads,Login,8,$137.92,2
E50525,U10936,2024-06-30,Australia,Free,Tablet,Referral,Login,107,$461.52,1
E50526,U10423,2024-03-10,Canada,Basic,Tablet,Organic,Churn,25,$138.18,3
E50527,U10381,2024-07-04,Australia,Enterprise,Desktop,Referral,Login,51,$115.79,2
E50528,U10002,2024-04-16,Australia,Free,Mobile,Organic,Feature_Use,124,$485.35,2
E50529,U10919,2024-05-24,Germany,Basic,Desktop,Organic,Login,93,$391.54,1
E50530,U10726,2023-05-22,UK,Free,Tablet,Referral,Downgrade,116,$265.51,1
E50531,U10225,2023-02-24,India,Free,Mobile,Ads,Downgrade,94,$214.6,2
E50532,U10690,2023-06-05,Germany,Pro,Mobile,Ads,Downgrade,116,$219.36,0
E50533,U10969,2023-09-02,Canada,Enterprise,Mobile,Organic,Downgrade,89,$240.18,1
E50534,U10339,2024-05-16,UK,Free,Tablet,Email,Login,8,$325.68,5
E50535,U11120,2023-12-10,Australia,Enterprise,Desktop,Organic,Login,160,$258.65,1
E50536,U10235,2023-09-20,Australia,Pro,Desktop,Ads,Feature_Use,29,$282.6,2
E50537,U11142,2024-02-28,Australia,Free,Desktop,Ads,Feature_Use,78,$417.4,0
E50538,U10896,2023-07-18,Germany,Free,Tablet,Ads,Login,19,$255.8,2
E50539,U10445,2023-11-11,India,Enterprise,Desktop,Referral,Churn,10,$5.85,1
E50540,U10170,2023-03-23,India,Pro,Tablet,Email,Login,120,$286.72,1
E50541,U10580,2023-04-26,India,Free,Mobile,Referral,Feature_Use,81,$225.79,3
E50542,U11036,2024-02-08,Australia,Basic,Desktop,Email,Churn,44,$486.35,3
E50543,U10654,2024-03-15,USA,Free,Tablet,Organic,Upgrade,54,$286.98,2
E50544,U11197,2023-04-10,India,Pro,Mobile,Referral,Upgrade,32,$407.85,2
E50545,U10361,2024-03-30,Australia,Free,Tablet,Referral,Feature_Use,127,$296.39,1
E50546,U10112,2023-11-10,India,Free,Desktop,Ads,Login,21,$187.9,2
E50547,U10441,2024-01-08,India,Basic,Mobile,Referral,Login,144,$149.86,1
E50548,U10852,2024-02-15,USA,Free,Mobile,Email,Login,126,$36.02,2
E50549,U10339,2023-10-04,Canada,Enterprise,Desktop,Email,Downgrade,130,$496.51,0
E50550,U10160,2023-08-03,UK,Free,Mobile,Email,Feature_Use,98,$136.41,1
E50551,U10594,2024-03-02,Germany,Free,Tablet,Referral,Upgrade,162,$276.44,1
E50552,U10895,2023-04-20,Australia,Pro,Tablet,Ads,Feature_Use,104,$426.65,3
E50553,U10806,2024-04-27,UK,Free,Desktop,Organic,Feature_Use,62,$380.85,2
E50554,U10411,2023-03-26,Canada,Basic,Desktop,Email,Login,155,$476.63,1
E50555,U10032,2023-07-16,USA,Free,Tablet,Organic,Feature_Use,146,$402.0,1
E50556,U10170,2024-04-09,UK,Free,Mobile,Referral,Login,77,$452.92,1
E50557,U11034,2023-12-21,UK,Basic,Mobile,Ads,Login,23,$358.65,1
E50558,U10386,2023-10-03,Australia,Free,Tablet,Organic,Login,126,$356.36,4
E50559,U10600,2023-10-09,Australia,Pro,Tablet,Ads,Feature_Use,33,$80.63,3
E50560,U10289,2023-02-14,India,Free,Tablet,Referral,Upgrade,168,$238.06,1
E50561,U10185,2023-09-16,USA,Free,Mobile,Ads,Login,17,$329.37,4
E50562,U10345,2023-11-14,Germany,Free,Tablet,Referral,Login,91,$248.57,5
E50563,U11107,2023-01-10,Germany,Enterprise,Mobile,Email,Login,110,$201.0,1
E50564,U10151,2023-04-10,India,Pro,Mobile,Email,Feature_Use,19,$332.09,1
E50565,U10101,2024-02-08,Canada,Basic,Desktop,Referral,Login,139,$328.71,0
E50566,U10492,2023-06-21,Germany,Free,Mobile,Ads,Upgrade,148,$377.77,1
E50567,U10100,2023-04-07,USA,Free,Mobile,Organic,Churn,64,$206.34,0
E50568,U10424,2023-03-25,Australia,Pro,Mobile,Referral,Feature_Use,171,$203.38,0
E50569,U10449,2023-07-07,India,Free,Tablet,Email,Login,142,$394.83,2
E50570,U10481,2024-02-14,USA,Free,Desktop,Ads,Login,149,$228.07,3
E50571,U10690,2023-07-15,Canada,Pro,Mobile,Ads,Downgrade,149,$388.82,1
E50572,U10154,2024-05-03,Germany,Free,Desktop,Organic,Feature_Use,150,$22.33,3
E50573,U10138,2024-01-10,India,Enterprise,Mobile,Ads,Churn,108,$16.38,6
E50574,U10028,2024-01-27,India,Free,Tablet,Organic,Feature_Use,69,$67.91,0
E50575,U10944,2023-04-01,India,Basic,Mobile,Organic,Churn,151,$308.71,1
E50576,U10744,2024-08-03,Canada,Pro,Mobile,Organic,Downgrade,162,$259.35,0
E50577,U10628,2024-06-06,Canada,Enterprise,Tablet,Organic,Churn,141,$222.18,0
E50578,U11093,2024-06-08,UK,Basic,Tablet,Organic,Feature_Use,179,$150.8,0
E50579,U10243,2023-06-08,USA,Free,Tablet,Ads,Upgrade,13,$72.44,2
E50580,U10468,2023-01-13,India,Pro,Desktop,Email,Login,70,$107.22,3
E50581,U11180,2023-02-05,USA,Free,Tablet,Referral,Churn,42,$232.44,1
E50582,U11035,2024-02-14,India,Basic,Tablet,Referral,Churn,148,$371.46,0
E50583,U10514,2023-06-25,Germany,Free,Tablet,Email,Login,23,$468.59,2
E50584,U10432,2024-03-17,Germany,Free,Tablet,Referral,Login,120,$241.48,2
E50585,U10831,2024-07-18,Canada,Free,Desktop,Referral,Churn,106,$1.42,0
E50586,U10457,2023-12-30,USA,Basic,Desktop,Ads,Login,157,$373.59,1
E50587,U10852,2023-01-13,Australia,Pro,Tablet,Email,Feature_Use,3,$291.96,0
E50588,U10247,2023-08-05,Canada,Basic,Tablet,Email,Downgrade,43,$476.14,4
E50589,U10280,2023-09-26,USA,Free,Mobile,Ads,Feature_Use,160,$223.68,3
E50590,U10981,2023-10-20,India,Free,Mobile,Ads,Upgrade,64,$176.3,1
E50591,U10100,2024-03-28,India,Free,Mobile,Email,Login,128,$358.43,1
E50592,U10650,2023-10-18,Canada,Free,Tablet,Organic,Churn,28,$235.29,2
E50593,U10458,2023-03-07,UK,Basic,Mobile,Organic,Churn,22,$7.31,2
E50594,U10936,2023-12-22,India,Basic,Mobile,Referral,Login,53,$300.2,0
E50595,U10716,2024-05-25,UK,Enterprise,Desktop,Organic,Login,51,$263.33,2
E50596,U10975,2024-06-09,USA,Enterprise,Desktop,Referral,Upgrade,63,$171.17,0
E50597,U11098,2024-02-07,UK,Pro,Mobile,Referral,Login,93,$406.44,1
E50598,U10157,2024-06-07,Australia,Basic,Mobile,Email,Upgrade,166,$367.51,1
E50599,U10521,2023-03-25,UK,Pro,Desktop,Ads,Login,111,$494.82,1
E50600,U10097,2023-12-05,UK,Enterprise,Desktop,Ads,Feature_Use,171,$177.16,0
E50601,U10972,2024-01-22,UK,Free,Tablet,Organic,Feature_Use,121,$191.74,3
E50602,U10239,2023-11-16,UK,Basic,Desktop,Referral,Login,45,$205.42,2
E50603,U10678,2024-06-29,India,Free,Desktop,Organic,Login,130,$45.57,1
E50604,U10061,2023-03-08,UK,Free,Desktop,Organic,Upgrade,122,$47.38,2
E50605,U10919,2023-10-20,USA,Basic,Desktop,Ads,Feature_Use,128,$497.82,0
E50606,U10178,2023-10-20,Australia,Free,Mobile,Ads,Login,65,$377.0,1
E50607,U10004,2023-04-05,Australia,Pro,Tablet,Referral,Login,28,$324.41,3
E50608,U10687,2024-06-25,Canada,Enterprise,Desktop,Organic,Churn,116,$475.55,4
E50609,U10625,2024-01-23,Australia,Free,Desktop,Organic,Login,61,$322.28,0
E50610,U10667,2024-05-03,Germany,Basic,Tablet,Organic,Churn,6,$37.84,0
E50611,U10339,2023-07-13,Canada,Free,Mobile,Organic,Feature_Use,10,$123.05,0
E50612,U11028,2023-10-03,Canada,Basic,Mobile,Organic,Login,21,$233.04,2
E50613,U10138,2023-11-03,Canada,Free,Tablet,Ads,Upgrade,96,$135.43,4
E50614,U11144,2023-11-25,USA,Pro,Mobile,Email,Feature_Use,112,$324.36,2
E50615,U10107,2023-02-26,USA,Basic,Desktop,Email,Downgrade,131,$315.9,1
E50616,U10289,2023-10-22,Canada,Free,Mobile,Referral,Login,79,$137.61,3
E50617,U10782,2024-08-09,Germany,Enterprise,Mobile,Email,Feature_Use,159,$272.3,0
E50618,U10444,2024-06-16,UK,Free,Desktop,Organic,Churn,98,$245.98,1
E50619,U10953,2023-02-14,Canada,Free,Desktop,Email,Downgrade,15,$156.88,1
E50620,U10274,2023-02-19,UK,Enterprise,Tablet,Organic,Upgrade,116,$374.13,0
