Customer_ID,Age,Tenure,ServicePlan,PaymentMethod,MonthlyUsage,SupportCalls,Churn
644,45,10,Premium,CreditCard,67,7,1
645,31,7,Premium,BankTransfer,151,9,1
646,48,37,Premium,CreditCard,134,4,0
647,69,45,Premium,CreditCard,72,1,0
648,36,16,Basic,BankTransfer,266,4,0
649,64,14,Standard,Cash,213,5,0
650,33,11,Standard,Cash,,4,1
651,22,34,Basic,Cash,184,6,1
652,52,60,Basic,BankTransfer,274,3,0
653,29,13,Premium,CreditCard,106,9,0
654,42,39,Standard,BankTransfer,191,9,1
655,69,44,Standard,BankTransfer,127,6,1
656,38,28,Basic,BankTransfer,235,8,1
657,53,40,Standard,BankTransfer,138,1,1
658,40,16,Standard,CreditCard,19,8,0
659,33,50,Premium,Cash,150,9,0
660,56,28,Premium,Cash,,1,0
661,62,68,Premium,BankTransfer,120,6,1
662,59,60,Standard,CreditCard,270,4,1
663,56,12,Standard,BankTransfer,62,3,1
664,31,16,Premium,CreditCard,100,6,0
665,48,53,Premium,BankTransfer,259,0,1
666,22,54,Standard,Cash,176,2,0
667,52,49,Standard,Cash,258,1,1
668,40,36,Basic,BankTransfer,237,1,1
669,46,62,Premium,Cash,228,4,1
670,60,26,Premium,BankTransfer,,9,0
671,28,56,Premium,CreditCard,112,1,0
672,35,22,Standard,CreditCard,55,2,0
673,64,69,Standard,CreditCard,98,6,0
674,29,49,Basic,CreditCard,51,1,0
675,26,2,Basic,BankTransfer,185,3,1
676,27,53,Premium,Cash,40,1,1
677,61,7,Basic,CreditCard,80,7,1
678,34,20,Standard,Cash,84,5,1
679,55,30,Basic,BankTransfer,290,7,0
680,24,67,Basic,Cash,,5,0
681,63,59,Standard,Cash,37,0,1
682,30,66,Premium,Cash,11,8,0
683,57,3,Premium,BankTransfer,35,8,0
684,59,56,Basic,BankTransfer,180,4,0
685,26,17,Standard,BankTransfer,30,9,0
686,67,52,Standard,Cash,282,6,1
687,44,7,Basic,CreditCard,295,2,1
688,19,5,Premium,CreditCard,252,1,0
689,22,54,Premium,Cash,47,7,0
690,46,61,Premium,CreditCard,,2,1
691,54,16,Standard,CreditCard,68,1,1
692,55,67,Standard,Cash,53,6,0
693,36,59,Standard,BankTransfer,40,8,0
694,25,47,Premium,CreditCard,245,5,1
695,65,48,Basic,BankTransfer,174,1,1
696,62,64,Standard,CreditCard,260,1,1
697,18,50,Standard,Cash,208,0,1
698,39,41,Basic,Cash,228,8,0
699,69,22,Premium,BankTransfer,163,3,1
700,34,54,Standard,BankTransfer,,3,1
701,24,5,Premium,BankTransfer,159,9,1
702,42,17,Standard,BankTransfer,74,3,1
703,62,41,Standard,Cash,171,0,1
704,21,35,Basic,Cash,59,9,0
705,53,40,Basic,Cash,169,7,0
706,23,22,Basic,BankTransfer,60,8,1
707,48,48,Basic,Cash,285,8,0
708,36,53,Premium,Cash,54,8,1
709,61,10,Premium,CreditCard,124,5,0
710,56,18,Premium,CreditCard,,6,0
711,44,49,Basic,CreditCard,30,0,0
712,27,71,Standard,BankTransfer,27,4,1
713,43,30,Premium,BankTransfer,280,5,0
714,36,19,Basic,Cash,228,7,1
715,56,55,Basic,Cash,130,0,1
716,20,60,Basic,BankTransfer,71,7,0
717,62,21,Premium,CreditCard,106,6,1
718,30,26,Standard,Cash,260,1,1
719,67,28,Premium,CreditCard,138,6,0
720,45,39,Basic,Cash,,3,0
721,37,33,Basic,CreditCard,19,9,1
722,45,40,Basic,Cash,74,9,1
723,25,29,Premium,CreditCard,256,5,1
724,58,20,Standard,CreditCard,174,8,0
725,56,20,Premium,BankTransfer,188,3,1
726,18,12,Basic,Cash,63,9,0
727,20,25,Basic,CreditCard,55,1,0
728,30,25,Basic,BankTransfer,187,8,1
729,45,4,Premium,Cash,16,0,1
730,66,4,Premium,BankTransfer,,5,0
731,42,9,Premium,CreditCard,137,6,0
732,50,15,Basic,Cash,223,7,1
733,55,26,Premium,CreditCard,243,3,0
734,23,71,Standard,CreditCard,21,0,1
735,61,32,Standard,BankTransfer,83,0,1
736,62,52,Standard,CreditCard,47,0,1
737,49,32,Premium,Cash,158,2,1
738,62,9,Basic,BankTransfer,181,8,1
739,64,13,Basic,CreditCard,223,5,1
740,38,56,Basic,CreditCard,,6,1
741,33,44,Basic,CreditCard,30,6,0
742,38,30,Basic,BankTransfer,240,1,1
743,28,16,Premium,Cash,217,5,1
744,54,12,Standard,BankTransfer,220,8,0
745,53,66,Premium,CreditCard,161,3,0
746,52,18,Basic,BankTransfer,258,7,1
747,36,13,Premium,CreditCard,116,7,1
748,37,24,Premium,BankTransfer,168,2,0
749,35,12,Premium,CreditCard,14,6,0
750,64,60,Basic,BankTransfer,,7,1
751,58,60,Basic,CreditCard,174,5,1
752,66,1,Basic,CreditCard,103,3,0
753,31,43,Premium,BankTransfer,297,7,0
754,32,55,Premium,BankTransfer,203,3,0
755,48,40,Standard,CreditCard,299,5,1
756,18,64,Standard,Cash,245,1,0
757,20,34,Basic,CreditCard,38,1,0
758,33,34,Standard,CreditCard,127,3,0
759,40,48,Basic,Cash,142,5,1
760,28,33,Basic,CreditCard,,2,1
761,29,68,Premium,BankTransfer,116,2,0
762,27,30,Standard,BankTransfer,182,5,0
763,49,71,Basic,Cash,155,9,0
764,33,71,Basic,CreditCard,276,7,1
765,25,29,Standard,BankTransfer,269,5,0
766,55,23,Standard,CreditCard,55,7,0
767,29,34,Standard,Cash,161,3,0
768,41,15,Standard,BankTransfer,145,4,0
769,45,53,Standard,Cash,225,2,0
770,25,17,Standard,CreditCard,,6,1
771,45,64,Standard,CreditCard,233,6,1
772,53,61,Basic,CreditCard,240,5,0
773,43,57,Premium,Cash,210,3,0
774,25,37,Basic,BankTransfer,27,6,1
775,67,7,Basic,Cash,213,2,1
776,45,8,Premium,BankTransfer,143,5,1
777,45,68,Premium,CreditCard,117,3,0
778,54,21,Premium,CreditCard,10,4,0
779,58,61,Standard,Cash,24,5,1
780,53,29,Standard,BankTransfer,,6,1
781,44,25,Standard,CreditCard,86,6,1
782,34,58,Basic,CreditCard,183,6,0
783,26,14,Premium,Cash,120,4,0
784,50,66,Premium,Cash,126,9,1
785,37,54,Basic,BankTransfer,50,6,1
786,30,67,Standard,CreditCard,15,4,1
787,45,30,Premium,BankTransfer,285,4,0
788,65,18,Basic,BankTransfer,77,2,1
789,46,54,Standard,BankTransfer,113,8,1
790,30,21,Basic,Cash,,8,1
791,63,53,Standard,BankTransfer,83,0,0
792,52,16,Basic,BankTransfer,134,3,0
793,23,28,Standard,BankTransfer,267,2,0
794,35,4,Basic,Cash,221,3,1
795,68,55,Basic,Cash,258,1,0
796,22,15,Basic,CreditCard,15,5,1
797,64,64,Basic,Cash,52,5,1
798,42,65,Premium,Cash,262,6,0
799,19,16,Premium,BankTransfer,155,5,0
800,27,20,Premium,CreditCard,,7,0
801,47,64,Premium,Cash,208,3,0
802,67,33,Basic,CreditCard,126,1,0
803,62,69,Premium,BankTransfer,190,9,0
804,22,69,Premium,Cash,201,6,1
805,50,58,Basic,BankTransfer,140,0,0
806,18,39,Premium,BankTransfer,264,0,1
807,35,36,Premium,CreditCard,173,4,0
808,49,68,Standard,Cash,160,4,0
809,64,21,Premium,CreditCard,258,4,0
810,66,63,Standard,BankTransfer,,2,1
811,28,6,Premium,Cash,123,5,1
812,38,24,Basic,BankTransfer,25,1,1
813,43,53,Premium,CreditCard,101,9,0
814,42,50,Basic,CreditCard,167,7,0
815,39,12,Premium,BankTransfer,198,7,1
816,44,56,Premium,CreditCard,251,4,0
817,66,15,Basic,CreditCard,239,5,0
818,30,40,Basic,BankTransfer,247,1,1
819,50,41,Basic,Cash,271,4,0
820,51,69,Basic,Cash,,7,0
821,58,69,Standard,Cash,268,9,0
822,52,6,Standard,BankTransfer,83,6,0
823,18,67,Basic,BankTransfer,39,8,1
824,38,33,Standard,CreditCard,276,8,1
825,65,43,Premium,Cash,140,7,1
826,23,21,Premium,CreditCard,24,1,1
827,45,65,Premium,BankTransfer,63,3,0
828,34,17,Standard,Cash,138,3,0
829,22,8,Standard,BankTransfer,22,7,1
830,48,64,Premium,CreditCard,,1,1
831,22,28,Basic,CreditCard,76,9,1
832,55,13,Premium,BankTransfer,117,8,0
833,20,13,Standard,BankTransfer,99,1,0
834,40,38,Premium,Cash,85,3,0
835,54,25,Premium,BankTransfer,127,2,1
836,54,62,Standard,CreditCard,95,9,0
837,27,23,Standard,CreditCard,287,7,1
838,27,21,Standard,BankTransfer,175,0,1
839,36,54,Standard,BankTransfer,21,6,0
840,34,63,Premium,Cash,,6,1
841,38,30,Standard,CreditCard,241,8,1
842,31,68,Basic,CreditCard,169,9,0
843,26,32,Standard,CreditCard,182,7,1
844,63,24,Standard,BankTransfer,204,5,0
845,18,7,Premium,CreditCard,290,5,0
846,68,1,Basic,BankTransfer,92,5,0
847,62,3,Basic,Cash,123,4,0
848,30,28,Basic,BankTransfer,111,0,0
849,21,43,Standard,Cash,114,1,1
850,18,46,Premium,Cash,,5,0
851,66,1,Premium,BankTransfer,248,1,1
852,57,38,Standard,Cash,284,4,1
853,49,35,Basic,BankTransfer,291,9,0
854,51,54,Basic,CreditCard,106,0,0
855,45,24,Premium,BankTransfer,24,0,1
856,48,28,Standard,Cash,238,5,1
857,25,22,Basic,Cash,29,0,0
858,56,16,Standard,CreditCard,142,3,1
859,43,13,Premium,BankTransfer,289,1,0
860,51,62,Standard,CreditCard,,8,1
861,20,43,Standard,Cash,269,0,1
862,67,32,Standard,BankTransfer,121,2,0
863,29,67,Standard,Cash,180,6,1
864,18,57,Basic,BankTransfer,189,0,1
865,61,65,Premium,CreditCard,206,0,0
866,22,69,Basic,CreditCard,267,5,0
867,47,49,Basic,Cash,143,5,1
868,47,33,Basic,CreditCard,102,3,0
869,34,19,Basic,CreditCard,160,9,1
870,65,36,Premium,Cash,,2,0
871,64,70,Premium,Cash,19,9,0
872,40,15,Basic,Cash,59,0,0
873,32,24,Standard,BankTransfer,286,7,1
874,54,27,Standard,Cash,95,7,1
875,38,49,Standard,BankTransfer,55,6,0
876,31,23,Standard,Cash,10,3,1
877,19,33,Standard,BankTransfer,257,1,1
878,28,41,Premium,Cash,62,6,0
879,68,56,Standard,BankTransfer,122,7,1
880,56,29,Premium,CreditCard,,4,1
881,55,31,Standard,Cash,23,8,0
882,51,65,Standard,Cash,135,9,0
883,55,18,Basic,BankTransfer,290,7,0
884,67,6,Basic,CreditCard,262,3,1
885,51,52,Basic,CreditCard,297,9,0
886,35,40,Premium,BankTransfer,20,8,0
887,47,65,Premium,Cash,165,0,0
888,32,42,Basic,CreditCard,265,8,1
889,44,68,Basic,Cash,236,0,0
890,68,32,Standard,BankTransfer,,4,1
891,51,10,Premium,Cash,61,4,1
892,69,69,Standard,CreditCard,178,7,1
893,55,9,Standard,BankTransfer,188,4,1
894,50,69,Basic,CreditCard,144,7,1
895,41,61,Standard,Cash,51,0,1
896,32,11,Standard,Cash,120,9,1
897,47,68,Basic,BankTransfer,222,2,0
898,59,8,Basic,CreditCard,66,6,1
899,68,49,Standard,CreditCard,20,5,1
900,34,24,Standard,CreditCard,,4,1
901,22,33,Standard,BankTransfer,218,6,1
902,46,19,Premium,Cash,32,4,1
903,21,2,Standard,Cash,235,6,1
904,27,55,Basic,Cash,14,9,0
905,34,11,Standard,CreditCard,265,2,0
906,27,17,Premium,BankTransfer,181,5,0
907,34,42,Standard,CreditCard,24,1,1
908,37,61,Premium,BankTransfer,119,0,0
909,41,3,Premium,CreditCard,11,1,1
910,22,35,Basic,BankTransfer,,3,1
911,51,66,Standard,CreditCard,275,9,0
912,23,1,Premium,CreditCard,221,5,0
913,19,7,Standard,BankTransfer,50,4,0
914,30,20,Premium,Cash,135,7,1
915,60,43,Basic,Cash,255,1,0
916,60,6,Basic,BankTransfer,262,2,0
917,65,55,Standard,BankTransfer,131,1,1
918,28,21,Standard,Cash,35,9,0
919,68,51,Standard,CreditCard,29,1,0
920,64,46,Standard,Cash,,3,1
921,40,35,Standard,BankTransfer,177,1,0
922,33,8,Premium,CreditCard,27,1,1
923,48,68,Standard,BankTransfer,214,2,1
924,28,16,Premium,Cash,88,0,0
925,33,67,Premium,CreditCard,25,4,1
926,25,71,Premium,Cash,268,3,1
927,21,64,Standard,Cash,112,0,1
928,57,2,Basic,Cash,106,5,0
929,21,1,Basic,CreditCard,111,6,1
930,42,58,Standard,Cash,,3,1
931,20,1,Standard,CreditCard,180,2,0
932,49,7,Standard,Cash,111,8,1
933,20,69,Premium,Cash,257,2,1
934,44,18,Basic,BankTransfer,126,4,1
935,46,32,Basic,Cash,92,4,0
936,49,45,Basic,CreditCard,72,6,1
937,67,33,Basic,BankTransfer,188,0,0
938,68,49,Premium,CreditCard,201,2,0
939,36,33,Standard,Cash,219,2,1
940,38,71,Premium,BankTransfer,,9,0
941,22,68,Standard,BankTransfer,20,9,1
942,35,28,Standard,BankTransfer,172,7,1
943,45,53,Basic,CreditCard,75,2,0
944,59,44,Basic,BankTransfer,42,6,1
945,39,55,Standard,BankTransfer,86,8,1
946,38,10,Standard,CreditCard,164,7,0
947,23,14,Basic,CreditCard,230,5,0
948,18,36,Basic,CreditCard,182,4,1
949,22,34,Basic,Cash,95,6,1
950,58,18,Basic,CreditCard,,8,0
951,29,16,Basic,CreditCard,54,5,1
952,43,37,Premium,BankTransfer,139,1,0
953,63,41,Premium,Cash,178,7,1
954,51,25,Premium,BankTransfer,26,3,1
955,66,8,Basic,CreditCard,59,5,1
956,31,18,Standard,CreditCard,178,1,1
957,43,68,Standard,BankTransfer,278,5,0
958,62,48,Basic,Cash,171,1,1
959,44,70,Premium,Cash,11,0,0
960,26,67,Standard,BankTransfer,,4,0
961,43,18,Basic,CreditCard,193,3,0
962,64,18,Premium,Cash,278,3,0
963,39,56,Premium,Cash,112,0,1
964,64,23,Premium,BankTransfer,46,8,0
965,47,35,Premium,Cash,30,7,1
966,60,6,Premium,CreditCard,283,0,0
967,65,26,Premium,BankTransfer,192,4,0
968,34,61,Premium,Cash,98,8,1
969,43,15,Premium,CreditCard,217,0,0
970,53,32,Premium,CreditCard,,9,0
971,18,12,Premium,BankTransfer,259,9,0
972,25,5,Basic,BankTransfer,72,2,1
973,66,64,Standard,CreditCard,230,3,0
974,52,71,Basic,CreditCard,197,1,1
975,69,27,Standard,Cash,183,8,0
976,32,45,Basic,Cash,25,0,0
977,64,35,Standard,Cash,223,3,0
978,39,26,Standard,Cash,181,9,1
979,31,23,Standard,Cash,149,2,1
980,43,13,Basic,BankTransfer,,9,1
981,45,3,Standard,Cash,165,8,1
982,40,29,Premium,Cash,293,2,0
983,31,66,Standard,Cash,96,6,1
984,41,64,Basic,CreditCard,112,1,1
985,19,28,Basic,Cash,103,7,0
986,62,36,Premium,BankTransfer,259,1,0
987,43,6,Standard,CreditCard,168,9,0
988,31,11,Basic,CreditCard,72,8,1
989,68,38,Standard,Cash,85,8,0
990,24,34,Premium,CreditCard,,8,0
991,20,67,Premium,Cash,33,5,1
992,64,46,Basic,Cash,54,6,0
993,40,29,Standard,Cash,203,3,1
994,63,60,Premium,BankTransfer,273,1,0
995,60,54,Premium,CreditCard,43,2,0
996,64,69,Basic,CreditCard,147,2,1
997,62,9,Premium,CreditCard,172,0,1
998,35,10,Basic,CreditCard,64,2,0
999,55,68,Premium,CreditCard,35,3,0
1000,52,58,Premium,Cash,,3,1
1001,68,52,Basic,Cash,142,2,0
1002,32,34,Basic,Cash,96,9,1
1003,42,35,Standard,BankTransfer,88,3,1
1004,54,33,Premium,BankTransfer,284,3,0
1005,45,32,Standard,BankTransfer,48,2,0
1006,27,55,Standard,BankTransfer,240,4,0
1007,56,8,Basic,CreditCard,216,2,1
1008,34,46,Premium,BankTransfer,49,7,0
1009,56,14,Basic,CreditCard,115,2,1
1010,39,8,Premium,CreditCard,,9,0
1011,43,71,Basic,CreditCard,297,2,1
1012,61,54,Premium,Cash,67,7,0
1013,42,21,Standard,Cash,65,0,0
1014,34,14,Premium,CreditCard,112,3,1
1015,30,2,Premium,BankTransfer,61,2,1
1016,37,61,Basic,CreditCard,238,0,1
1017,42,17,Premium,Cash,217,0,1
1018,21,48,Premium,BankTransfer,293,6,0
1019,27,8,Premium,Cash,105,3,1
1020,20,56,Premium,BankTransfer,,4,0
1021,58,17,Standard,Cash,174,1,1
1022,62,69,Basic,CreditCard,199,2,1
1023,35,12,Premium,Cash,14,0,1
1024,64,38,Basic,BankTransfer,181,3,0
1025,53,18,Standard,Cash,138,7,0
1026,64,26,Standard,BankTransfer,253,2,1
1027,39,37,Premium,Cash,245,0,0
1028,51,70,Basic,Cash,266,3,0
1029,64,41,Basic,CreditCard,152,8,1
1030,25,42,Basic,BankTransfer,,9,1
1031,57,41,Standard,BankTransfer,10,7,1
1032,66,47,Standard,CreditCard,243,9,0
1033,61,14,Premium,Cash,50,2,0
1034,36,1,Basic,BankTransfer,286,3,1
1035,59,17,Basic,BankTransfer,248,4,1
1036,58,55,Standard,BankTransfer,228,6,0
1037,54,53,Premium,CreditCard,61,0,1
1038,23,31,Premium,CreditCard,208,2,0
1039,69,62,Premium,BankTransfer,289,0,1
1040,43,8,Standard,Cash,,2,1
1041,51,30,Basic,Cash,77,5,0
1042,62,66,Premium,CreditCard,258,8,1
1043,23,45,Premium,Cash,267,5,0
1044,54,18,Basic,CreditCard,100,7,1
1045,50,45,Premium,BankTransfer,113,3,0
1046,39,19,Standard,BankTransfer,263,4,0
1047,38,68,Premium,BankTransfer,257,7,1
1048,23,50,Basic,CreditCard,114,0,1
1049,23,25,Standard,Cash,235,7,1
1050,65,38,Premium,BankTransfer,,1,0
1051,21,36,Basic,Cash,66,5,0
1052,47,68,Basic,Cash,182,3,1
1053,28,56,Basic,CreditCard,135,9,1
1054,47,39,Basic,CreditCard,102,9,1
1055,48,63,Premium,Cash,130,3,1
1056,41,7,Premium,Cash,234,4,0
1057,26,58,Standard,BankTransfer,12,0,0
1058,20,59,Standard,BankTransfer,113,3,0
1059,68,48,Basic,BankTransfer,169,7,0
1060,48,5,Basic,Cash,,8,0
1061,57,36,Standard,CreditCard,283,1,0
1062,54,25,Premium,Cash,190,5,0
1063,53,45,Premium,BankTransfer,85,4,1
1064,41,19,Premium,BankTransfer,169,7,1
1065,48,7,Basic,CreditCard,15,7,0
1066,23,58,Standard,Cash,175,7,1
1067,19,66,Standard,BankTransfer,291,9,0
1068,37,39,Standard,CreditCard,209,0,1
1069,45,18,Premium,BankTransfer,83,9,1
1070,28,1,Standard,CreditCard,,3,1
1071,21,63,Standard,Cash,235,1,0
1072,32,3,Premium,CreditCard,118,3,1
1073,23,21,Basic,Cash,124,5,1
1074,66,30,Basic,Cash,265,3,1
1075,47,11,Premium,BankTransfer,95,4,1
1076,55,22,Standard,Cash,15,2,1
1077,68,57,Basic,BankTransfer,136,1,1
1078,19,3,Basic,BankTransfer,276,6,1
1079,32,30,Basic,Cash,43,5,1
1080,28,45,Premium,CreditCard,,2,1
1081,25,36,Basic,Cash,250,9,0
1082,43,64,Standard,Cash,114,8,0
1083,68,54,Premium,CreditCard,124,5,1
1084,62,68,Premium,BankTransfer,257,4,0
1085,61,50,Basic,BankTransfer,218,7,1
1086,22,31,Standard,Cash,103,1,1
1087,23,29,Premium,CreditCard,39,5,0
1088,43,59,Basic,CreditCard,71,5,1
1089,21,36,Standard,CreditCard,252,6,0
1090,36,67,Standard,CreditCard,,2,0
1091,37,11,Premium,Cash,116,5,0
1092,50,11,Basic,Cash,59,2,1
1093,37,26,Standard,BankTransfer,232,7,0
1094,66,53,Premium,CreditCard,169,4,1
1095,29,14,Premium,Cash,129,5,0
1096,64,64,Premium,Cash,274,8,1
1097,18,10,Premium,CreditCard,281,8,1
1098,43,31,Premium,CreditCard,276,4,0
1099,31,36,Standard,BankTransfer,88,9,0
1100,55,10,Premium,CreditCard,,6,1
1101,54,26,Basic,BankTransfer,200,5,1
1102,28,20,Basic,BankTransfer,94,9,1
1103,53,44,Standard,CreditCard,133,3,1
1104,30,62,Premium,CreditCard,83,0,0
1105,60,9,Premium,Cash,226,3,0
1106,20,71,Standard,CreditCard,298,1,1
1107,50,24,Premium,CreditCard,58,7,0
1108,23,12,Premium,BankTransfer,188,1,0
1109,67,60,Basic,CreditCard,187,8,0
1110,27,16,Premium,Cash,,9,1
1111,22,29,Standard,Cash,286,5,1
1112,40,32,Basic,CreditCard,90,4,1
1113,27,35,Standard,CreditCard,156,8,0
1114,61,43,Standard,BankTransfer,204,1,0
1115,19,53,Premium,CreditCard,75,0,1
1116,30,20,Premium,BankTransfer,73,8,0
1117,57,8,Basic,CreditCard,41,9,0
1118,19,42,Standard,BankTransfer,115,3,0
1119,37,70,Standard,Cash,162,1,1
1120,18,16,Premium,CreditCard,,5,1
1121,54,69,Standard,CreditCard,122,0,0
1122,26,53,Standard,BankTransfer,198,3,0
1123,34,45,Standard,BankTransfer,290,3,0
1124,26,51,Standard,CreditCard,263,9,1
1125,28,6,Standard,BankTransfer,101,6,1
1126,32,33,Basic,CreditCard,213,2,1
1127,41,15,Standard,Cash,17,7,0
1128,55,14,Standard,BankTransfer,251,1,1
1129,52,39,Basic,CreditCard,236,3,1
1130,47,63,Premium,Cash,,7,0
1131,48,5,Premium,CreditCard,231,3,0
1132,66,52,Basic,CreditCard,237,4,1
1133,22,16,Basic,Cash,62,9,1
1134,61,38,Premium,BankTransfer,290,7,0
1135,67,53,Standard,Cash,35,7,1
1136,31,53,Standard,CreditCard,17,4,1
1137,28,46,Basic,Cash,206,5,1
1138,26,15,Standard,CreditCard,156,8,1
1139,51,59,Basic,Cash,213,1,1
1140,29,50,Premium,BankTransfer,,2,1
1141,52,9,Standard,Cash,207,8,0
1142,52,26,Premium,Cash,256,2,1
1143,18,3,Standard,BankTransfer,273,4,0
1144,57,47,Standard,CreditCard,196,2,1
1145,39,5,Standard,Cash,142,9,1
1146,46,62,Basic,CreditCard,168,3,0
1147,25,5,Premium,Cash,127,2,0
1148,28,10,Basic,BankTransfer,55,9,0
1149,58,63,Basic,Cash,141,3,0
1150,54,25,Premium,CreditCard,,0,1
1151,31,44,Premium,CreditCard,106,7,0
1152,47,25,Basic,BankTransfer,87,9,0
1153,52,30,Basic,CreditCard,276,6,0
1154,38,14,Basic,BankTransfer,274,5,1
1155,54,43,Premium,BankTransfer,194,6,0
1156,22,28,Basic,CreditCard,193,7,0
1157,36,19,Premium,CreditCard,60,0,0
1158,31,42,Basic,BankTransfer,229,6,1
1159,43,20,Premium,CreditCard,11,8,0
1160,21,11,Basic,BankTransfer,,3,1
1161,42,54,Standard,Cash,48,1,1
1162,62,24,Standard,CreditCard,43,0,1
1163,59,70,Premium,CreditCard,239,7,1
1164,42,17,Premium,BankTransfer,180,8,1
1165,35,28,Standard,Cash,260,2,1
1166,57,50,Premium,Cash,75,7,0
1167,25,55,Premium,CreditCard,36,7,1
1168,56,10,Standard,BankTransfer,76,0,0
1169,57,21,Basic,BankTransfer,199,7,0
1170,31,58,Premium,CreditCard,,1,1
1171,49,34,Premium,Cash,127,1,1
1172,68,43,Basic,BankTransfer,178,3,0
1173,55,11,Basic,BankTransfer,96,9,1
1174,50,33,Premium,CreditCard,106,6,1
1175,40,58,Premium,CreditCard,279,1,1
1176,32,46,Basic,Cash,70,4,1
1177,50,61,Premium,Cash,59,3,1
1178,42,62,Basic,BankTransfer,22,5,0
1179,34,1,Basic,CreditCard,205,2,1
1180,50,21,Premium,CreditCard,,8,0
1181,64,62,Premium,CreditCard,225,0,0
1182,19,64,Basic,Cash,277,7,0
1183,31,56,Premium,Cash,22,5,1
1184,57,1,Basic,BankTransfer,33,3,0
1185,57,21,Standard,CreditCard,183,8,1
1186,68,22,Standard,Cash,280,0,1
1187,56,54,Basic,CreditCard,103,8,0
1188,68,4,Basic,Cash,105,1,0
1189,23,65,Premium,CreditCard,44,5,0
1190,23,51,Basic,BankTransfer,,7,0
1191,20,63,Basic,Cash,216,1,1
1192,24,15,Premium,Cash,159,4,1
1193,68,36,Premium,BankTransfer,290,9,0
1194,25,29,Standard,BankTransfer,289,9,0
1195,59,52,Basic,CreditCard,173,3,0
1196,69,46,Basic,Cash,277,4,1
1197,32,69,Standard,CreditCard,46,9,0
1198,64,29,Basic,CreditCard,27,3,1
1199,46,47,Premium,CreditCard,120,2,1
1200,50,25,Basic,Cash,,3,1
1201,69,16,Premium,BankTransfer,277,4,0
1202,47,41,Basic,CreditCard,206,0,0
1203,56,65,Standard,Cash,106,3,1
1204,44,69,Premium,CreditCard,167,8,0
1205,53,20,Premium,BankTransfer,26,7,0
1206,46,69,Standard,BankTransfer,44,4,1
1207,55,36,Premium,Cash,207,2,0
1208,50,58,Standard,Cash,126,1,1
1209,54,48,Basic,BankTransfer,248,7,1
1210,44,2,Standard,Cash,,7,1
1211,50,29,Basic,BankTransfer,36,4,0
1212,21,16,Premium,CreditCard,279,6,1
1213,39,35,Premium,BankTransfer,108,0,0
1214,19,62,Standard,CreditCard,135,5,1
1215,27,4,Basic,Cash,221,9,0
1216,22,68,Standard,CreditCard,131,8,0
1217,27,51,Premium,BankTransfer,84,6,0
1218,50,33,Premium,Cash,14,4,1
1219,55,24,Basic,Cash,167,5,1
1220,30,25,Basic,BankTransfer,,6,1
1221,48,28,Premium,Cash,212,5,0
1222,64,7,Premium,BankTransfer,217,4,0
1223,53,36,Basic,CreditCard,290,1,0
1224,62,10,Standard,CreditCard,290,2,0
1225,41,36,Standard,Cash,71,3,1
1226,69,18,Basic,BankTransfer,234,4,0
1227,32,6,Basic,BankTransfer,266,0,0
1228,46,7,Basic,CreditCard,125,9,0
1229,25,12,Premium,CreditCard,184,6,0
1230,22,41,Standard,Cash,,7,1
1231,46,63,Basic,BankTransfer,218,6,1
1232,64,25,Standard,Cash,149,4,1
1233,21,53,Premium,Cash,75,0,0
1234,29,33,Premium,Cash,209,8,1
1235,62,6,Basic,BankTransfer,42,1,1
1236,19,62,Basic,CreditCard,150,9,0
1237,44,66,Basic,BankTransfer,52,0,0
1238,48,9,Basic,BankTransfer,158,1,1
1239,68,67,Standard,BankTransfer,220,3,0
1240,68,16,Basic,Cash,,1,1
1241,53,55,Standard,Cash,285,5,1
1242,53,40,Premium,BankTransfer,91,7,1
1243,43,26,Premium,Cash,222,8,1
1244,60,38,Standard,Cash,129,7,1
1245,44,35,Standard,CreditCard,272,7,1
1246,22,68,Basic,BankTransfer,206,8,0
1247,37,59,Basic,BankTransfer,274,7,0
1248,28,14,Basic,Cash,54,1,0
1249,27,47,Premium,BankTransfer,27,6,1
1250,57,71,Standard,BankTransfer,,2,0
1251,55,42,Standard,BankTransfer,10,0,1
1252,23,51,Standard,BankTransfer,246,9,0
1253,25,19,Standard,Cash,46,8,1
1254,40,66,Basic,CreditCard,29,7,0
